label,sample,sensor,channel,mean,std,min,max,median,variance
KO_HIGH_2mm,PMI_150rpm,HTS221_HUM,Time,39.866191476216,22.932686946828763,0.190603,79.551066925,39.863199089,525.9081306012504
KO_HIGH_2mm,PMI_150rpm,HTS221_HUM,HUM,53.865777683257,0.30862737323899525,53.120613098,54.680618286,53.840084076,0.09525085551240209
KO_HIGH_2mm,PMI_150rpm,HTS221_TEMP,Time,39.866191476216,22.932686946828763,0.190603,79.551066925,39.863199089,525.9081306012504
KO_HIGH_2mm,PMI_150rpm,HTS221_TEMP,TEMP,31.929152242601003,0.14615836778473726,31.436742783,32.158477783,31.954912186,0.02136226847349852
KO_HIGH_2mm,PMI_150rpm,IIS2DH_ACC,Time,40.27429389829699,23.162255374953943,0.154276,80.394714824,40.2781514735,536.4900740545828
KO_HIGH_2mm,PMI_150rpm,IIS2DH_ACC,A_x [g],-0.056456228571428575,0.026181613473238063,-0.144,0.048,-0.048,0.0006854768840620408
KO_HIGH_2mm,PMI_150rpm,IIS2DH_ACC,A_y [g],-0.0456128,0.0271222927105045,-0.144,0.048,-0.048,0.0007356187618742857
KO_HIGH_2mm,PMI_150rpm,IIS2DH_ACC,A_z [g],1.0748909714285715,0.027870898261689914,0.96,1.296,1.056,0.00077678696991347
KO_HIGH_2mm,PMI_150rpm,IIS2MDC_MAG,Time,40.32970833794848,23.22007751866081,0.155872,80.553510484,40.3268327625,539.1719999726171
KO_HIGH_2mm,PMI_150rpm,IIS2MDC_MAG,M_x [gauss],0.6183243037974683,0.057558323347198175,0.498,0.738,0.618,0.0033129605865406184
KO_HIGH_2mm,PMI_150rpm,IIS2MDC_MAG,M_y [gauss],0.03545316455696203,0.04693575149570519,-0.051,0.1245,0.036,0.002202964768466592
KO_HIGH_2mm,PMI_150rpm,IIS2MDC_MAG,M_z [gauss],-0.1776421518987342,0.05500680667135167,-0.2955,-0.0585,-0.177,0.0030257487801794583
KO_HIGH_2mm,PMI_150rpm,IIS3DWB_ACC,Time,40.46693098663169,23.273177212684775,0.156477,80.775593626,40.467606046,541.6407775730298
KO_HIGH_2mm,PMI_150rpm,IIS3DWB_ACC,A_x [g],0.02092258895648105,0.017608752617210635,-0.07076,0.136152,0.020984,0.0003100681687341224
KO_HIGH_2mm,PMI_150rpm,IIS3DWB_ACC,A_y [g],-0.09319949870659804,0.030623059489488878,-0.249368,0.047336,-0.093208,0.0009377717724967749
KO_HIGH_2mm,PMI_150rpm,IIS3DWB_ACC,A_z [g],1.0747463935236317,0.02140869730743112,0.963312,1.187792,1.074576,0.0004583323204012085
KO_HIGH_2mm,PMI_150rpm,IMP23ABSU_MIC,Time,40.48098967755089,23.285058608847244,0.150087,80.812102278,40.480987825,542.1939544174512
KO_HIGH_2mm,PMI_150rpm,IMP23ABSU_MIC,MIC,0.2663608187512107,85.9284576568259,-2250.0,2637.0,0.0,7383.699835280922
KO_HIGH_2mm,PMI_150rpm,IMP34DT05_MIC,Time,40.47694175530218,23.286460895097544,0.143618,80.810264692,40.4769415755,542.2592610189072
KO_HIGH_2mm,PMI_150rpm,IMP34DT05_MIC,MIC,0.049699380165289256,111.83735560856698,-1266.0,1349.0,0.0,12507.59410951707
KO_HIGH_2mm,PMI_150rpm,ISM330DHCX_ACC,Time,40.443122445056225,23.253252345482057,0.167365,80.718933404,40.4431264845,540.7137446426667
KO_HIGH_2mm,PMI_150rpm,ISM330DHCX_ACC,A_x [g],-0.008283800890510949,0.014005189995155858,-0.072712,0.069296,-0.008296,0.00019614534680041377
KO_HIGH_2mm,PMI_150rpm,ISM330DHCX_ACC,A_y [g],-0.03348716821897808,0.026205312099949522,-0.145424,0.077104,-0.033672,0.0006867183822557608
KO_HIGH_2mm,PMI_150rpm,ISM330DHCX_ACC,A_z [g],1.016574761781022,0.01264809392989999,0.964288,1.066768,1.016504,0.00015997428005957295
KO_HIGH_2mm,PMI_150rpm,ISM330DHCX_GYRO,Time,40.443122445056225,23.253252345482057,0.167365,80.718933404,40.4431264845,540.7137446426667
KO_HIGH_2mm,PMI_150rpm,ISM330DHCX_GYRO,G_x [mdps],308.0694890510949,3141.00407701321,-13860.0,31500.0,420.0,9865906.611813607
KO_HIGH_2mm,PMI_150rpm,ISM330DHCX_GYRO,G_y [mdps],-1098.1367518248176,3488.093361476902,-176820.0,71120.0,-980.0,12166795.298379233
KO_HIGH_2mm,PMI_150rpm,ISM330DHCX_GYRO,G_z [mdps],-511.9789781021898,3631.844626788806,-110040.0,132860.0,-560.0,13190295.393134724
KO_HIGH_2mm,PMI_150rpm,LPS22HH_PRESS,Time,40.41372798811638,22.95834193064334,0.653374,80.178723492,40.4127914215,527.0854642043362
KO_HIGH_2mm,PMI_150rpm,LPS22HH_PRESS,PRESS,1010.9095710601839,0.049936156191751103,1010.730712891,1011.102050781,1010.9100341794999,0.0024936196952069617
KO_HIGH_2mm,PMI_150rpm,LPS22HH_TEMP,Time,40.41372798811638,22.95834193064334,0.653374,80.178723492,40.4127914215,527.0854642043362
KO_HIGH_2mm,PMI_150rpm,LPS22HH_TEMP,TEMP,32.354281737053185,0.1458521798258407,31.840000153,32.560001373,32.380001068,0.021272858359949375
KO_HIGH_2mm,PMI_150rpm,STTS751_TEMP,Time,40.000422861423075,23.04991564754721,0.401143,79.824144116,39.97459309,531.2986113590416
KO_HIGH_2mm,PMI_150rpm,STTS751_TEMP,TEMP,31.2890625,0.12535631307742495,31.0,31.5,31.3125,0.015714205228365384
KO_HIGH_2mm,PMI_250rpm,HTS221_HUM,Time,37.93950500543894,21.792395968368798,0.239167,75.647211852,37.938292173,474.9085220421767
KO_HIGH_2mm,PMI_250rpm,HTS221_HUM,HUM,53.22885828922316,0.20956445551342923,52.757419586,53.781280518,53.20016861,0.04391726101464005
KO_HIGH_2mm,PMI_250rpm,HTS221_TEMP,Time,37.93950500543894,21.792395968368798,0.239167,75.647211852,37.938292173,474.9085220421767
KO_HIGH_2mm,PMI_250rpm,HTS221_TEMP,TEMP,32.29813170992947,0.12973343822718214,31.825370789,32.547107697,32.325035095,0.016830764994246083
KO_HIGH_2mm,PMI_250rpm,IIS2DH_ACC,Time,38.44246189194284,22.08059123156128,0.202511,76.667795103,38.443935671999995,487.5525091353008
KO_HIGH_2mm,PMI_250rpm,IIS2DH_ACC,A_x [g],-0.04587600000000001,0.03819038601533114,-0.192,0.096,-0.048,0.0014585055840000002
KO_HIGH_2mm,PMI_250rpm,IIS2DH_ACC,A_y [g],-0.04535808000000001,0.028092534572615555,-0.144,0.048,-0.048,0.0007891904987136002
KO_HIGH_2mm,PMI_250rpm,IIS2DH_ACC,A_z [g],1.0767148800000002,0.041248619693095186,0.864,1.296,1.056,0.0017014486265856
KO_HIGH_2mm,PMI_250rpm,IIS2MDC_MAG,Time,38.35604288006787,22.03146014706821,0.20445,76.496338711,38.367146839499995,485.38523621185476
KO_HIGH_2mm,PMI_250rpm,IIS2MDC_MAG,M_x [gauss],0.6162508,0.03977837477021906,0.528,0.7035,0.6165,0.00158231909936
KO_HIGH_2mm,PMI_250rpm,IIS2MDC_MAG,M_y [gauss],0.031084800000000003,0.04729807193702509,-0.0525,0.117,0.0315,0.00223710760896
KO_HIGH_2mm,PMI_250rpm,IIS2MDC_MAG,M_z [gauss],-0.17487160000000002,0.04416383716843454,-0.2775,-0.075,-0.1755,0.0019504445134400001
KO_HIGH_2mm,PMI_250rpm,IIS3DWB_ACC,Time,38.45764589582026,22.086257177281944,0.205334,76.713700576,38.455421028,487.8027561010382
KO_HIGH_2mm,PMI_250rpm,IIS3DWB_ACC,A_x [g],0.02125066553057199,0.047213587397430486,-0.207888,0.305488,0.021472,0.0022291228349348067
KO_HIGH_2mm,PMI_250rpm,IIS3DWB_ACC,A_y [g],-0.09290463532938859,0.03463144675737309,-0.272304,0.118096,-0.09272,0.001199337104508767
KO_HIGH_2mm,PMI_250rpm,IIS3DWB_ACC,A_z [g],1.0743671663195278,0.06355293226998507,0.571448,1.477176,1.074088,0.004038975200113309
KO_HIGH_2mm,PMI_250rpm,IMP23ABSU_MIC,Time,38.464398983753796,22.09276491839215,0.198607,76.730191133,38.4643949955,488.0902617393389
KO_HIGH_2mm,PMI_250rpm,IMP23ABSU_MIC,MIC,0.7173159112562951,203.60541879867873,-1136.0,1257.0,-3.0,41455.16656418536
KO_HIGH_2mm,PMI_250rpm,IMP34DT05_MIC,Time,38.45256023364856,22.089661826191353,0.192153,76.712966475,38.452560129,487.9531595954955
KO_HIGH_2mm,PMI_250rpm,IMP34DT05_MIC,MIC,-2.434521916689355,359.174737946735,-1631.0,1322.0,23.0,129006.49237910574
KO_HIGH_2mm,PMI_250rpm,ISM330DHCX_ACC,Time,38.43396495745462,22.065346758420848,0.217591,76.652341735,38.4338149255,486.87952756935346
KO_HIGH_2mm,PMI_250rpm,ISM330DHCX_ACC,A_x [g],-0.008280246046153844,0.044956800959484004,-0.208864,0.244,-0.007808,0.0020211139525106617
KO_HIGH_2mm,PMI_250rpm,ISM330DHCX_ACC,A_y [g],-0.033486047600000006,0.030441987700263018,-0.182512,0.13176,-0.033184,0.0009267146151429649
KO_HIGH_2mm,PMI_250rpm,ISM330DHCX_ACC,A_z [g],1.0165819852153846,0.05011460087823044,0.73688,1.348344,1.01504,0.0025114732211843353
KO_HIGH_2mm,PMI_250rpm,ISM330DHCX_GYRO,Time,38.43396495745462,22.065346758420848,0.217591,76.652341735,38.4338149255,486.87952756935346
KO_HIGH_2mm,PMI_250rpm,ISM330DHCX_GYRO,G_x [mdps],308.7953076923077,3165.9923571669465,-14700.0,32340.0,420.0,10023507.60563952
KO_HIGH_2mm,PMI_250rpm,ISM330DHCX_GYRO,G_y [mdps],-1107.6953461538462,4123.028139528018,-166320.0,66780.0,-980.0,16999361.03933987
KO_HIGH_2mm,PMI_250rpm,ISM330DHCX_GYRO,G_z [mdps],-511.77646153846155,3740.798391894408,-124180.0,156800.0,-560.0,13993572.608799787
KO_HIGH_2mm,PMI_250rpm,LPS22HH_PRESS,Time,38.474501504639015,21.810424941954107,0.701609,76.251182017,38.473004209,475.6946361486138
KO_HIGH_2mm,PMI_250rpm,LPS22HH_PRESS,PRESS,1010.8561549939649,0.05034320110788888,1010.635498047,1011.098876953,1010.855957031,0.0025344378977893447
KO_HIGH_2mm,PMI_250rpm,LPS22HH_TEMP,Time,38.474501504639015,21.810424941954107,0.701609,76.251182017,38.473004209,475.6946361486138
KO_HIGH_2mm,PMI_250rpm,LPS22HH_TEMP,TEMP,32.72949857434882,0.107469053272065,32.310001373,32.88999939,32.75,0.011549597411193945
KO_HIGH_2mm,PMI_250rpm,STTS751_TEMP,Time,37.99645561723987,21.85701071616205,0.449447,75.752324753,37.985450732000004,477.72891744642277
KO_HIGH_2mm,PMI_250rpm,STTS751_TEMP,TEMP,31.6714527027027,0.07606979898106556,31.5,31.8125,31.6875,0.005786614317019722
